RANK,NAME,SYMBOL,PRICE($),VOLUME,MARKETCAP,EventProcessedDate
8,Polygon,matic,1.25299,381372613,11221149279.0,2023-02-14
9,Binance Coin,bnb,297.428,343753687,47763371107.0,2023-02-14
10,Aptos,apt,14.3981,323626480,2106632596.0,2023-02-14
11,Fantom,ftm,0.511296,320576575,1419978293.0,2023-02-14
12,Hashflow,hft,0.714709,234532163,125237922.0,2023-02-14
13,SingularityNET,agix,0.458979,220269235,537669540.0,2023-02-14
14,Cardano,ada,0.386698,182543662,13551870921.0,2023-02-14
15,Dogecoin,doge,0.0833042,168916155,11436637273.0,2023-02-14
16,SHIBA INU,shib,1.27503e-05,167815713,7514680367.0,2023-02-14
17,Optimism,op,2.40713,161724723,540998791.0,2023-02-14
18,The Graph,grt,0.167518,158477690,1472174955.0,2023-02-14
19,Litecoin,ltc,95.1031,155126161,6830272019.0,2023-02-14
20,Fetch.ai,fet,0.452402,154589140,311306273.0,2023-02-14
21,Lido DAO Token,ldo,2.54464,131954728,2108659029.0,2023-02-14
22,Mina,mina,0.998009,116587783,836908223.0,2023-02-14
23,Render Token,rndr,1.72155,108946094,476595401.0,2023-02-14
24,Avalanche,avax,18.0483,97974346,5647216833.0,2023-02-14
25,Gala,gala,0.0438175,95410409,330493392.0,2023-02-14
26,dYdX,dydx,2.63545,94917881,368769394.0,2023-02-14
27,Magic,magic,1.66134,90884369,343892769.0,2023-02-14
28,Curve,crv,1.07142,88031861,780035752.0,2023-02-14
29,Hooked Protocol,hook,2.57198,87808138,128599359.0,2023-02-14
30,ChainLink,link,6.80386,79549562,3344779006.0,2023-02-14
31,The Sandbox,sand,0.712215,78920411,1119572420.0,2023-02-14
32,TRON,trx,0.0665912,78086834,6130013697.0,2023-02-14
33,Polkadot,dot,6.23039,76098534,7360922493.0,2023-02-14
34,Hedera,hbar,0.0890771,73544643,2269064969.0,2023-02-14
35,Cosmos,atom,13.4167,67348594,3883865066.0,2023-02-14
36,Oasis Network,rose,0.0782723,66022288,393659679.0,2023-02-14
37,Terra Classic,luna,0.00016931,62934272,1006683254.0,2023-02-14
38,TerraClassicUSD,ust,0.03024,62369058,296336889.0,2023-02-14
39,Multi Collateral DAI,dai,0.999968,61999674,5194688618.0,2023-02-14
40,NEAR Protocol,near,2.24502,59222721,1878730688.0,2023-02-14
41,Highstreet,high,3.23398,56908907,99097764.0,2023-02-14
42,Aave,aave,82.8235,56822268,1172002674.0,2023-02-14
43,Filecoin,fil,5.06839,51521570,1974211293.0,2023-02-14
44,USDD,usdd,0.986088,51052408,715241739.0,2023-02-14
45,Blur,blur,0.697355,48922345,0.0,2023-02-14
46,Ocean Protocol,ocean,0.477609,48584498,207295530.0,2023-02-14
47,Loopring,lrc,0.408071,48090582,508453869.0,2023-02-14
48,Decentraland,mana,0.674702,47705085,1225676386.0,2023-02-14
49,ApeCoin,ape,5.19966,47554814,1897472933.0,2023-02-14
50,JasmyCoin,jasmy,0.00667191,46674473,171651502.0,2023-02-14
1,Tether,usdt,1.00039,18988374436,69209952393.0,2023-02-14
2,Bitcoin,btc,22210.8,13551940609,427819771731.0,2023-02-14
3,Binance USD,busd,0.999619,7337333069,21835087988.0,2023-02-14
4,Ethereum,eth,1556.11,3183516279,188986934405.0,2023-02-14
5,USD Coin,usdc,1.00007,581960838,42568448536.0,2023-02-14
6,Solana,sol,21.8791,455390209,8016841505.0,2023-02-14
7,XRP,xrp,0.378386,392266436,19068946136.0,2023-02-14
8,Polygon,matic,1.25321,380989079,11223103864.0,2023-02-14
9,Binance Coin,bnb,297.495,343888410,47774145069.0,2023-02-14
10,Aptos,apt,14.3978,323745292,2106586552.0,2023-02-14
11,Fantom,ftm,0.511277,320441478,1419924581.0,2023-02-14
12,Hashflow,hft,0.712468,234395769,124845276.0,2023-02-14
13,SingularityNET,agix,0.458985,220189644,537675749.0,2023-02-14
14,Cardano,ada,0.386626,182495783,13549348973.0,2023-02-14
15,Dogecoin,doge,0.0833058,169209466,11436854404.0,2023-02-14
16,SHIBA INU,shib,1.27503e-05,167727412,7514680373.0,2023-02-14
17,Optimism,op,2.40238,161629590,539932202.0,2023-02-14
18,The Graph,grt,0.167653,158415373,1473364092.0,2023-02-14
19,Litecoin,ltc,95.096,155118328,6829761016.0,2023-02-14
20,Fetch.ai,fet,0.45232,154526284,311249837.0,2023-02-14
21,Lido DAO Token,ldo,2.54464,131956980,2108659029.0,2023-02-14
22,Mina,mina,0.998009,116598100,836908224.0,2023-02-14
23,Render Token,rndr,1.72147,108905737,476573340.0,2023-02-14
24,Avalanche,avax,18.0483,97935102,5647216808.0,2023-02-14
25,Gala,gala,0.0438175,95354682,330493386.0,2023-02-14
26,dYdX,dydx,2.63545,94872666,368769394.0,2023-02-14
27,Magic,magic,1.65877,90843234,343360262.0,2023-02-14
28,Curve,crv,1.07142,88045066,780035701.0,2023-02-14
29,Hooked Protocol,hook,2.57216,87804895,128608138.0,2023-02-14
30,ChainLink,link,6.80641,79446290,3346035616.0,2023-02-14
31,The Sandbox,sand,0.712298,78888326,1119702370.0,2023-02-14
32,TRON,trx,0.0665995,78116428,6130775946.0,2023-02-14
33,Polkadot,dot,6.23014,76010973,7360635468.0,2023-02-14
34,Hedera,hbar,0.0892193,73522898,2272687382.0,2023-02-14
35,Cosmos,atom,13.4139,67338507,3883049568.0,2023-02-14
36,Oasis Network,rose,0.0781986,65934708,393289041.0,2023-02-14
37,Terra Classic,luna,0.000168808,62936539,1003697563.0,2023-02-14
38,TerraClassicUSD,ust,0.03024,62365399,296336889.0,2023-02-14
39,Multi Collateral DAI,dai,0.999968,61993367,5194688616.0,2023-02-14
40,NEAR Protocol,near,2.24502,59146814,1878730689.0,2023-02-14
41,Highstreet,high,3.23398,56892638,99097759.0,2023-02-14
42,Aave,aave,82.7818,56836814,1171413362.0,2023-02-14
43,Filecoin,fil,5.0684,51501816,1974211487.0,2023-02-14
44,USDD,usdd,0.986185,51058386,715312149.0,2023-02-14
45,Blur,blur,0.69486,48613709,0.0,2023-02-14
46,Ocean Protocol,ocean,0.477609,48565634,207295530.0,2023-02-14
47,Loopring,lrc,0.408071,48082607,508453869.0,2023-02-14
48,Decentraland,mana,0.674702,47692133,1225676386.0,2023-02-14
49,ApeCoin,ape,5.19966,47537726,1897472955.0,2023-02-14
50,JasmyCoin,jasmy,0.00667191,46591634,171651504.0,2023-02-14
1,Tether,usdt,1.0004,19011796678,69210067097.0,2023-02-14
2,Bitcoin,btc,22215.0,13554475865,427900354877.0,2023-02-14
3,Binance USD,busd,0.999619,7352789848,21835083971.0,2023-02-14
4,Ethereum,eth,1556.34,3185803361,189014930583.0,2023-02-14
5,USD Coin,usdc,1.00007,582136540,42568448578.0,2023-02-14
6,Solana,sol,21.8857,455734707,8019248647.0,2023-02-14
7,XRP,xrp,0.378453,392433784,19072323741.0,2023-02-14
8,Polygon,matic,1.25328,381383626,11223786504.0,2023-02-14
9,Binance Coin,bnb,297.495,343762046,47774145053.0,2023-02-14
10,Aptos,apt,14.3978,323637134,2106587958.0,2023-02-14
11,Fantom,ftm,0.51125,320590901,1419848295.0,2023-02-14
12,Hashflow,hft,0.714197,234538555,125148183.0,2023-02-14
13,SingularityNET,agix,0.458651,220252426,537285457.0,2023-02-14
14,Cardano,ada,0.386549,182548021,13546619954.0,2023-02-14
15,Dogecoin,doge,0.0833058,168920778,11436854141.0,2023-02-14
16,SHIBA INU,shib,1.27584e-05,167818068,7519474527.0,2023-02-14
17,Optimism,op,2.40523,161729629,540572182.0,2023-02-14
18,The Graph,grt,0.167805,158482117,1474701168.0,2023-02-14
19,Litecoin,ltc,95.1024,155133429,6830220420.0,2023-02-14
20,Fetch.ai,fet,0.452402,154593951,311306271.0,2023-02-14
21,Lido DAO Token,ldo,2.54464,131959661,2108659029.0,2023-02-14
22,Mina,mina,0.99881,116592066,837580126.0,2023-02-14
23,Render Token,rndr,1.72156,108949662,476596173.0,2023-02-14
24,Avalanche,avax,18.0489,97976557,5647387019.0,2023-02-14
25,Gala,gala,0.0438229,95412808,330534500.0,2023-02-14
26,dYdX,dydx,2.63667,94923334,368939267.0,2023-02-14
27,Magic,magic,1.66102,90888207,343827454.0,2023-02-14
28,Curve,crv,1.07145,88035585,780058884.0,2023-02-14
29,Hooked Protocol,hook,2.57056,87810677,128528181.0,2023-02-14
30,ChainLink,link,6.80388,79551171,3344788086.0,2023-02-14
31,The Sandbox,sand,0.712283,78923459,1119678574.0,2023-02-14
32,TRON,trx,0.0665855,78091553,6129482502.0,2023-02-14
33,Polkadot,dot,6.23028,76102314,7360794346.0,2023-02-14
34,Hedera,hbar,0.0891611,73547780,2271205154.0,2023-02-14
35,Cosmos,atom,13.4169,67351173,3883904464.0,2023-02-14
36,Oasis Network,rose,0.0782263,66024695,393428029.0,2023-02-14
37,Terra Classic,luna,0.00016929,62933762,1006563674.0,2023-02-14
38,TerraClassicUSD,ust,0.03016,62363713,295552929.0,2023-02-14
39,Multi Collateral DAI,dai,0.999977,61997692,5194736378.0,2023-02-14
40,NEAR Protocol,near,2.24641,59224861,1879896295.0,2023-02-14
41,Highstreet,high,3.22699,56908008,98883624.0,2023-02-14
42,Aave,aave,82.789,56824983,1171514562.0,2023-02-14
43,Filecoin,fil,5.06842,51524212,1974222832.0,2023-02-14
44,USDD,usdd,0.986191,51057649,715315971.0,2023-02-14
45,Blur,blur,0.699812,48925405,0.0,2023-02-14
46,Ocean Protocol,ocean,0.477413,48585575,207210123.0,2023-02-14
47,Loopring,lrc,0.408539,48092083,509036537.0,2023-02-14
48,Decentraland,mana,0.67512,47706629,1226436709.0,2023-02-14
49,ApeCoin,ape,5.19974,47555902,1897501847.0,2023-02-14
50,JasmyCoin,jasmy,0.00667187,46676395,171650339.0,2023-02-14
1,Tether,usdt,1.00039,19011872990,69209871173.0,2023-02-14
2,Bitcoin,btc,22215.5,13554454817,427910291421.0,2023-02-14
3,Binance USD,busd,0.999619,7352693762,21835083971.0,2023-02-14
4,Ethereum,eth,1556.27,3185802373,189006549947.0,2023-02-14
5,USD Coin,usdc,1.00007,582134191,42568448578.0,2023-02-14
6,Solana,sol,21.8857,455734316,8019248431.0,2023-02-14
7,XRP,xrp,0.378453,392433512,19072323801.0,2023-02-14
8,Polygon,matic,1.25329,381383316,11223804352.0,2023-02-14
9,Binance Coin,bnb,297.495,343759148,47774145053.0,2023-02-14
10,Aptos,apt,14.3978,323636662,2106587958.0,2023-02-14
11,Fantom,ftm,0.51125,320590497,1419848295.0,2023-02-14
12,Hashflow,hft,0.713717,234538399,125064042.0,2023-02-14
13,SingularityNET,agix,0.458991,220252624,537683508.0,2023-02-14
14,Cardano,ada,0.386549,182547912,13546619954.0,2023-02-14
15,Dogecoin,doge,0.0832978,168920339,11435748015.0,2023-02-14
16,SHIBA INU,shib,1.27402e-05,167817775,7508708781.0,2023-02-14
17,Optimism,op,2.40428,161729318,540358878.0,2023-02-14
18,The Graph,grt,0.167734,158481922,1474069702.0,2023-02-14
19,Litecoin,ltc,95.1024,155133362,6830220428.0,2023-02-14
20,Fetch.ai,fet,0.45191,154593844,310967631.0,2023-02-14
21,Lido DAO Token,ldo,2.54464,131959452,2108659645.0,2023-02-14
22,Mina,mina,0.99881,116591896,837580126.0,2023-02-14
23,Render Token,rndr,1.72163,108949471,476617914.0,2023-02-14
24,Avalanche,avax,18.0489,97976457,5647387019.0,2023-02-14
25,Gala,gala,0.0438229,95412693,330534500.0,2023-02-14
26,dYdX,dydx,2.63667,94923149,368939268.0,2023-02-14
27,Magic,magic,1.66102,90888051,343827454.0,2023-02-14
28,Curve,crv,1.07145,88035437,780058884.0,2023-02-14
29,Hooked Protocol,hook,2.57074,87810577,128537363.0,2023-02-14
30,ChainLink,link,6.80559,79551069,3345631116.0,2023-02-14
31,The Sandbox,sand,0.71238,78923402,1119831659.0,2023-02-14
32,TRON,trx,0.0665855,78091404,6129482502.0,2023-02-14
33,Polkadot,dot,6.23028,76102248,7360794241.0,2023-02-14
34,Hedera,hbar,0.0891652,73547694,2271309987.0,2023-02-14
35,Cosmos,atom,13.4176,67351110,3884108283.0,2023-02-14
36,Oasis Network,rose,0.0782907,66024595,393752337.0,2023-02-14
37,Terra Classic,luna,0.00016929,62933664,1006562983.0,2023-02-14
38,TerraClassicUSD,ust,0.03016,62363697,295552929.0,2023-02-14
39,Multi Collateral DAI,dai,0.999977,61997688,5194736378.0,2023-02-14
40,NEAR Protocol,near,2.24641,59224776,1879896295.0,2023-02-14
41,Highstreet,high,3.22699,56907944,98883624.0,2023-02-14
42,Aave,aave,82.789,56824920,1171514566.0,2023-02-14
43,Filecoin,fil,5.0684,51524135,1974211856.0,2023-02-14
44,USDD,usdd,0.986188,51057154,715314052.0,2023-02-14
45,Blur,blur,0.699812,48925280,0.0,2023-02-14
46,Ocean Protocol,ocean,0.477405,48585499,207206583.0,2023-02-14
47,Loopring,lrc,0.408539,48092029,509036537.0,2023-02-14
48,Decentraland,mana,0.67512,47706581,1226436755.0,2023-02-14
49,ApeCoin,ape,5.19967,47555819,1897475736.0,2023-02-14
50,JasmyCoin,jasmy,0.00666211,46676320,171399287.0,2023-02-14
1,Tether,usdt,1.00033,19011813220,69205258300.0,2023-02-14
2,Bitcoin,btc,22216.6,13553829673,427930095745.0,2023-02-14
3,Binance USD,busd,0.999619,7352451780,21835083967.0,2023-02-14
4,Ethereum,eth,1556.17,3185706412,188994329734.0,2023-02-14
5,USD Coin,usdc,1.00007,582105204,42568448578.0,2023-02-14
6,Solana,sol,21.8928,455719513,8021840744.0,2023-02-14
7,XRP,xrp,0.378453,392422710,19072323842.0,2023-02-14
8,Polygon,matic,1.25329,381371046,11223804880.0,2023-02-14
9,Binance Coin,bnb,297.495,343747648,47774145053.0,2023-02-14
10,Aptos,apt,14.3978,323621788,2106587958.0,2023-02-14
11,Fantom,ftm,0.511212,320575605,1419744459.0,2023-02-14
12,Hashflow,hft,0.71266,234529306,124878933.0,2023-02-14
13,SingularityNET,agix,0.458628,220250177,537258356.0,2023-02-14
14,Cardano,ada,0.386471,182543279,13543891079.0,2023-02-14
15,Dogecoin,doge,0.0833058,168915166,11436845929.0,2023-02-14
16,SHIBA INU,shib,1.27584e-05,167811510,7519474480.0,2023-02-14
17,Optimism,op,2.40428,161722158,540358878.0,2023-02-14
18,The Graph,grt,0.167662,158476301,1473438229.0,2023-02-14
19,Litecoin,ltc,95.1095,155127460,6830731418.0,2023-02-14
20,Fetch.ai,fet,0.45191,154588928,310967631.0,2023-02-14
21,Lido DAO Token,ldo,2.54464,131953064,2108659645.0,2023-02-14
22,Mina,mina,0.99881,116586739,837580123.0,2023-02-14
23,Render Token,rndr,1.72131,108944312,476526944.0,2023-02-14
24,Avalanche,avax,18.0489,97973282,5647387185.0,2023-02-14
25,Gala,gala,0.0438229,95409372,330534500.0,2023-02-14
26,dYdX,dydx,2.63663,94917687,368933928.0,2023-02-14
27,Magic,magic,1.66063,90883428,343745529.0,2023-02-14
28,Curve,crv,1.07145,88031280,780058884.0,2023-02-14
29,Hooked Protocol,hook,2.57086,87806668,128543117.0,2023-02-14
30,ChainLink,link,6.80473,79548256,3345209601.0,2023-02-14
31,The Sandbox,sand,0.712198,78920154,1119545709.0,2023-02-14
32,TRON,trx,0.0665855,78087810,6129482502.0,2023-02-14
33,Polkadot,dot,6.22981,76099198,7360244857.0,2023-02-14
34,Hedera,hbar,0.0891197,73544601,2270149814.0,2023-02-14
35,Cosmos,atom,13.4183,67348742,3884312104.0,2023-02-14
36,Oasis Network,rose,0.0782907,66021669,393752337.0,2023-02-14
37,Terra Classic,luna,0.00016929,62931387,1006562981.0,2023-02-14
38,TerraClassicUSD,ust,0.03016,62363320,295552929.0,2023-02-14
39,Multi Collateral DAI,dai,0.999968,61997635,5194688626.0,2023-02-14
40,NEAR Protocol,near,2.24641,59222088,1879896294.0,2023-02-14
41,Highstreet,high,3.22699,56905851,98883624.0,2023-02-14
42,Aave,aave,82.789,56822654,1171514564.0,2023-02-14
43,Filecoin,fil,5.06842,51521614,1974222832.0,2023-02-14
44,USDD,usdd,0.986176,51057337,715305297.0,2023-02-14
45,Blur,blur,0.703368,48922369,0.0,2023-02-14
46,Ocean Protocol,ocean,0.477002,48583267,207032056.0,2023-02-14
47,Loopring,lrc,0.408538,48090336,509035620.0,2023-02-14
48,Decentraland,mana,0.674949,47704866,1226125547.0,2023-02-14
49,ApeCoin,ape,5.19975,47553801,1897503987.0,2023-02-14
50,JasmyCoin,jasmy,0.00666211,46674336,171399264.0,2023-02-14
1,Tether,usdt,1.00039,19019138027,69209765047.0,2023-02-14
2,Bitcoin,btc,22213.6,13561010023,427872618768.0,2023-02-14
3,Binance USD,busd,0.999619,7357867602,21835083967.0,2023-02-14
4,Ethereum,eth,1555.79,3187227872,188948286394.0,2023-02-14
5,USD Coin,usdc,1.00006,581240768,42568317775.0,2023-02-14
6,Solana,sol,21.8778,456048418,8016353807.0,2023-02-14
7,XRP,xrp,0.378449,392539137,19072156665.0,2023-02-14
8,Polygon,matic,1.25273,381676453,11218831192.0,2023-02-14
9,Binance Coin,bnb,297.463,343779577,47768963351.0,2023-02-14
10,Aptos,apt,14.3978,323564802,2106587962.0,2023-02-14
11,Fantom,ftm,0.511212,320731650,1419744471.0,2023-02-14
12,Hashflow,hft,0.712925,234931666,124925276.0,2023-02-14
13,SingularityNET,agix,0.458757,220350800,537408828.0,2023-02-14
14,Cardano,ada,0.386533,182716264,13546062328.0,2023-02-14
15,Dogecoin,doge,0.0832976,168970532,11435731438.0,2023-02-14
16,SHIBA INU,shib,1.27493e-05,167922253,7514105778.0,2023-02-14
17,Optimism,op,2.40423,161801420,540347112.0,2023-02-14
18,The Graph,grt,0.167805,158625779,1474701165.0,2023-02-14
19,Litecoin,ltc,95.0882,155182636,6829199069.0,2023-02-14
20,Fetch.ai,fet,0.452156,154633028,311136954.0,2023-02-14
21,Lido DAO Token,ldo,2.54221,131996535,2106648534.0,2023-02-14
22,Mina,mina,0.998009,116612604,836908152.0,2023-02-14
23,Render Token,rndr,1.72114,108944916,476481923.0,2023-02-14
24,Avalanche,avax,18.0488,98043930,5647361017.0,2023-02-14
25,Gala,gala,0.043823,95481061,330534957.0,2023-02-14
26,dYdX,dydx,2.6364,94990609,368902130.0,2023-02-14
27,Magic,magic,1.65964,90917977,343540718.0,2023-02-14
28,Curve,crv,1.07257,88024160,780872633.0,2023-02-14
29,Hooked Protocol,hook,2.56978,87808392,128489418.0,2023-02-14
30,ChainLink,link,6.80439,79612421,3345041567.0,2023-02-14
31,The Sandbox,sand,0.712198,78980836,1119545854.0,2023-02-14
32,TRON,trx,0.0665855,78075754,6129482502.0,2023-02-14
33,Polkadot,dot,6.22925,76127914,7359583848.0,2023-02-14
34,Hedera,hbar,0.0889122,73074790,2264865169.0,2023-02-14
35,Cosmos,atom,13.4168,67376967,3883882912.0,2023-02-14
36,Oasis Network,rose,0.0785736,66076769,395175181.0,2023-02-14
37,Terra Classic,luna,0.00016929,62950487,1006562981.0,2023-02-14
38,TerraClassicUSD,ust,0.03016,62357613,295552929.0,2023-02-14
39,Multi Collateral DAI,dai,0.999959,62034822,5194639361.0,2023-02-14
40,NEAR Protocol,near,2.24614,59285372,1879671823.0,2023-02-14
41,Highstreet,high,3.22699,56920356,98883624.0,2023-02-14
42,Aave,aave,82.7887,56809497,1171510313.0,2023-02-14
43,Filecoin,fil,5.06842,51543914,1974222842.0,2023-02-14
44,USDD,usdd,0.986174,51063020,715304073.0,2023-02-14
45,Blur,blur,0.703436,49213708,0.0,2023-02-14
46,Ocean Protocol,ocean,0.477002,48594963,207032051.0,2023-02-14
47,Loopring,lrc,0.40807,48111188,508452950.0,2023-02-14
48,Decentraland,mana,0.674865,47722998,1225973824.0,2023-02-14
49,ApeCoin,ape,5.20053,47550815,1897788552.0,2023-02-14
50,JasmyCoin,jasmy,0.00666211,46723112,171399264.0,2023-02-14
1,Tether,usdt,1.0004,19020890273,69210042468.0,2023-02-14
2,Bitcoin,btc,22216.7,13561098959,427932327986.0,2023-02-14
3,Binance USD,busd,0.999619,7358575378,21835083967.0,2023-02-14
4,Ethereum,eth,1555.96,3187266225,188968609248.0,2023-02-14
5,USD Coin,usdc,1.00006,581261456,42568317775.0,2023-02-14
6,Solana,sol,21.8777,456051992,8016328627.0,2023-02-14
7,XRP,xrp,0.378602,392544084,19079863950.0,2023-02-14
8,Polygon,matic,1.25288,381680036,11220134168.0,2023-02-14
9,Binance Coin,bnb,297.463,343791241,47768962516.0,2023-02-14
10,Aptos,apt,14.4065,323566793,2107853732.0,2023-02-14
11,Fantom,ftm,0.511523,320734736,1420606921.0,2023-02-14
12,Hashflow,hft,0.711212,234933833,124625230.0,2023-02-14
13,SingularityNET,agix,0.458921,220352999,537600935.0,2023-02-14
14,Cardano,ada,0.386613,182718305,13548879727.0,2023-02-14
15,Dogecoin,doge,0.0832969,168971746,11435624653.0,2023-02-14
16,SHIBA INU,shib,1.27492e-05,167922794,7514020426.0,2023-02-14
17,Optimism,op,2.40298,161802374,540067633.0,2023-02-14
18,The Graph,grt,0.167917,158626839,1475681543.0,2023-02-14
19,Litecoin,ltc,95.0892,155184696,6829271213.0,2023-02-14
20,Fetch.ai,fet,0.453067,154634157,311764003.0,2023-02-14
21,Lido DAO Token,ldo,2.54284,131997375,2107172279.0,2023-02-14
22,Mina,mina,0.998009,116613310,836908153.0,2023-02-14
23,Render Token,rndr,1.72375,108945454,477202374.0,2023-02-14
24,Avalanche,avax,18.0406,98044639,5644801954.0,2023-02-14
25,Gala,gala,0.0438223,95481580,330530241.0,2023-02-14
26,dYdX,dydx,2.6364,94991263,368902135.0,2023-02-14
27,Magic,magic,1.65955,90918521,343523195.0,2023-02-14
28,Curve,crv,1.07258,88024757,780880097.0,2023-02-14
29,Hooked Protocol,hook,2.56884,87809071,128442187.0,2023-02-14
30,ChainLink,link,6.80438,79613227,3345033798.0,2023-02-14
31,The Sandbox,sand,0.71232,78981629,1119737248.0,2023-02-14
32,TRON,trx,0.0665894,78076975,6129844156.0,2023-02-14
33,Polkadot,dot,6.23094,76128930,7361572859.0,2023-02-14
34,Hedera,hbar,0.0888367,73075320,2262941407.0,2023-02-14
35,Cosmos,atom,13.4169,67377658,3883915927.0,2023-02-14
36,Oasis Network,rose,0.0783972,66077309,394287824.0,2023-02-14
37,Terra Classic,luna,0.00016929,62950636,1006562981.0,2023-02-14
38,TerraClassicUSD,ust,0.03016,62357653,295552929.0,2023-02-14
39,Multi Collateral DAI,dai,0.999959,62037192,5194640872.0,2023-02-14
40,NEAR Protocol,near,2.24614,59285781,1879671823.0,2023-02-14
41,Highstreet,high,3.22701,56920663,98884320.0,2023-02-14
42,Aave,aave,82.788,56810115,1171501068.0,2023-02-14
43,Filecoin,fil,5.06842,51544310,1974222847.0,2023-02-14
44,USDD,usdd,0.986181,51068403,715309357.0,2023-02-14
45,Blur,blur,0.708678,49213898,0.0,2023-02-14
46,Ocean Protocol,ocean,0.477002,48595271,207032052.0,2023-02-14
47,Loopring,lrc,0.408071,48111587,508453769.0,2023-02-14
48,Decentraland,mana,0.674865,47723390,1225973824.0,2023-02-14
49,ApeCoin,ape,5.20053,47551181,1897788554.0,2023-02-14
50,JasmyCoin,jasmy,0.00668161,46723391,171901020.0,2023-02-14
1,Tether,usdt,1.0004,19021259324,69210042468.0,2023-02-14
2,Bitcoin,btc,22216.9,13561128352,427936905342.0,2023-02-14
3,Binance USD,busd,0.999619,7358746894,21835083993.0,2023-02-14
4,Ethereum,eth,1556.01,3187289005,188974975549.0,2023-02-14
5,USD Coin,usdc,1.00006,581264256,42568317775.0,2023-02-14
6,Solana,sol,21.8843,456052315,8018747297.0,2023-02-14
7,XRP,xrp,0.378606,392544742,19080054863.0,2023-02-14
8,Polygon,matic,1.25302,381680401,11221437027.0,2023-02-14
9,Binance Coin,bnb,297.463,343792673,47768961553.0,2023-02-14
10,Aptos,apt,14.4065,323566889,2107858437.0,2023-02-14
11,Fantom,ftm,0.511523,320734954,1420606928.0,2023-02-14
12,Hashflow,hft,0.710636,234933963,124524265.0,2023-02-14
